Pallet#,Lab,Lab Srt,Label Name,Cntr,Cntr Srt,Container Desc,Pack,Pack Srt,Pack Desc,Var,Variety Desc,Ran,Ran Srt,Ranch Name,Blk,Pick Date,YTD Pick,Batch,Swampers,Crew,Cld Stg,QUALITY CODE,Var Srt,Crw Srt,REC ADDED,REGION,BATCH SEQ
183080,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-14,55.0,50569,12000000,440,3,2Z,TMP,HP,2024-08-14-16.10.33.037000,S,1
183081,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23233,231251000,380,9,2Z, SB,AQ,2024-08-14-16.10.33.037000,S,1
183082,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,23233,231251000,380,9,2X, SB,AQ,2024-08-14-16.10.33.037000,S,2
183083,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2Z,SPK,HB,2024-08-14-16.10.33.037000,R,1
183084,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2Z,SPK,HB,2024-08-14-16.10.33.037000,R,2
183085,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2Z,SPK,HB,2024-08-14-16.10.33.037000,R,3
183086,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2Z,SPK,HB,2024-08-14-16.10.33.037000,R,4
183087,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2Z,SPK,HB,2024-08-14-16.10.33.037000,R,5
183088,13,SVO,SV-ORGANIC*,36,CB24,C/B 16X24,241,SV19,SUNVIEW ZIP,277,SPARKLE/SV28-10,117, RAN,MERCED AVENUE,14,2024-08-14,.0,10949,87000000,312,0,2X,SPK,HB,2024-08-14-16.10.33.037000,R,6
183089,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,326,EXP. 34-142-073,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2Z,326,ZT,2024-08-14-16.10.33.037000,R,1
183090,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,326,EXP. 34-142-073,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2X,326,ZT,2024-08-14-16.10.33.037000,R,2
183091,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,297,EXP. 35-202-569,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2X,297,ZT,2024-08-14-16.10.33.037000,R,3
183092,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,297,EXP. 35-202-569,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2Z,297,ZT,2024-08-14-16.10.33.038000,R,4
183093,144,SV-S,SV SO2 PAD,74,WPTZ,W/PLS 5 3/16,67,PL21,PLAIN-21,297,EXP. 35-202-569,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2Z,297,ZT,2024-08-14-16.10.33.038000,R,5
183094,175,SCC,SWT CARN CHEP,36,CB24,C/B 16X24,239,10X1,CLAMSHELL10X1,294,FRUIT PUNCH (tm,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2Z, FP,ZT,2024-08-14-16.10.33.038000,R,6
183095,175,SCC,SWT CARN CHEP,36,CB24,C/B 16X24,239,10X1,CLAMSHELL10X1,294,FRUIT PUNCH (tm,55,,LERDO RANCH,1,2024-08-14,.0,10948,87000000,691,0,2Z, FP,ZT,2024-08-14-16.10.33.038000,R,7
183096,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.038000,S,1
183097,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.038000,S,2
183098,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.038000,S,3
183099,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.038000,S,4
183100,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.038000,S,5
183101,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.039000,S,6
183102,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.039000,S,7
183103,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2Z,SCR,SB,2024-08-14-16.10.33.039000,S,8
183104,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23255,235248000,850,9,2X,SCR,SB,2024-08-14-16.10.33.039000,S,9
183105,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,342,EXP. 34-161-275,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,342,ZT,2024-08-14-16.10.33.039000,R,1
183106,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,342,EXP. 34-161-275,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,342,ZT,2024-08-14-16.10.33.039000,R,2
183107,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,342,EXP. 34-161-275,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2X,342,ZT,2024-08-14-16.10.33.039000,R,3
183108,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,347,SV34-136-114 PP,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,347,ZT,2024-08-14-16.10.33.039000,R,4
183109,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,347,SV34-136-114 PP,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,347,ZT,2024-08-14-16.10.33.039000,R,5
183110,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,347,SV34-136-114 PP,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,347,ZT,2024-08-14-16.10.33.039000,R,6
183111,99,NL,NO LABEL,41,ST24,STYRO24,194,D20,DRUM-20,347,SV34-136-114 PP,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2X,347,ZT,2024-08-14-16.10.33.039000,R,7
183112,144,SV-S,SV SO2 PAD,74,WPTZ,W/PLS 5 3/16,67,PL21,PLAIN-21,347,SV34-136-114 PP,55,,LERDO RANCH,1,2024-08-14,.0,10947,87000000,691,0,2Z,347,ZT,2024-08-14-16.10.33.040000,R,8
183113,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27171,11165000,860,9,2Z,SCR,AK,2024-08-14-16.10.33.040000,S,1
183114,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27171,11165000,860,9,2Z,SCR,AK,2024-08-14-16.10.33.040000,S,2
183115,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27171,11165000,860,9,2X,SCR,AK,2024-08-14-16.10.33.040000,S,3
183116,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27171,11165000,860,9,2X,SCR,AK,2024-08-14-16.10.33.040000,S,4
183117,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,3651,99233000,270,0,2Z,SPK,K,2024-08-14-16.20.33.031000,S,1
183118,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,3651,99233000,270,0,2Z,SPK,K,2024-08-14-16.20.33.031000,S,2
183119,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,3651,99233000,270,0,2Z,SPK,K,2024-08-14-16.20.33.031000,S,3
183120,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,3651,99233000,270,0,2Z,SPK,K,2024-08-14-16.20.33.031000,S,4
183121,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,3651,99233000,270,0,2X,SPK,K,2024-08-14-16.20.33.031000,S,5
183122,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,462,LK19,LINER SPK BAG,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19337,133247000,370,0,2Z,SPK,A,2024-08-14-16.20.33.031000,S,1
183123,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19337,133247000,370,0,2X,SPK,A,2024-08-14-16.20.33.031000,S,2
183132,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.031000,R,1
183133,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.031000,R,2
183134,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,3
183135,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,4
183136,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,5
183137,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,6
183138,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,7
183139,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19363,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,8
183140,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,1
183141,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,2
183142,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,3
183143,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,4
183144,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,5
183145,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,6
183146,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47193,87000000,483,0, Z, SB,FG,2024-08-14-16.20.33.032000,R,7
183147,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.032000,R,1
183148,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.032000,R,2
183149,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.033000,R,3
183150,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.033000,R,4
183151,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.033000,R,5
183152,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.033000,R,6
183153,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.20.33.033000,R,7
183154,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2X, SB,JW,2024-08-14-16.20.33.033000,R,8
183155,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2X, SB,JW,2024-08-14-16.20.33.034000,R,9
183148,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.030000,R,2
183149,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.031000,R,3
183150,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.031000,R,4
183151,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.031000,R,5
183152,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.031000,R,6
183153,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2Z, SB,JW,2024-08-14-16.30.33.031000,R,7
183154,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2X, SB,JW,2024-08-14-16.30.33.031000,R,8
183155,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41788,87000000,485,0,2X, SB,JW,2024-08-14-16.30.33.031000,R,9
183156,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,462,LK19,LINER SPK BAG,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2Z,SPK,A,2024-08-14-16.30.33.031000,S,1
183157,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,462,LK19,LINER SPK BAG,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2Z,SPK,A,2024-08-14-16.30.33.031000,S,2
183158,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,462,LK19,LINER SPK BAG,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2Z,SPK,A,2024-08-14-16.30.33.031000,S,3
183159,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,462,LK19,LINER SPK BAG,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2Z,SPK,A,2024-08-14-16.30.33.031000,S,4
183160,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2X,SPK,A,2024-08-14-16.30.33.031000,S,5
183161,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,19336,133247000,370,3,2X,SPK,A,2024-08-14-16.30.33.031000,S,6
183162,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2Z,TMP,ET,2024-08-14-16.30.33.031000,S,1
183163,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2Z,TMP,ET,2024-08-14-16.30.33.032000,S,2
183164,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2Z,TMP,ET,2024-08-14-16.30.33.032000,S,3
183165,716,NLAU,AUST CO2/SO2,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2Z,TMP,ET,2024-08-14-16.30.33.032000,S,4
183166,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2X,TMP,ET,2024-08-14-16.30.33.032000,S,5
183167,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2X,TMP,ET,2024-08-14-16.30.33.032000,S,6
183168,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,5,2024-08-14,.0,21827,43204000,592,3,2X,TMP,ET,2024-08-14-16.30.33.032000,S,7
183169,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23377,244000000,491,9, Z,SPK,NS,2024-08-14-16.30.33.032000,S,1
183170,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23377,244000000,491,9, Z,SPK,NS,2024-08-14-16.30.33.032000,S,2
183171,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23377,244000000,491,9, Z,SPK,NS,2024-08-14-16.30.33.032000,S,3
183172,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23377,244000000,491,9, Z,SPK,NS,2024-08-14-16.30.33.032000,S,4
183173,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,54,,FDIC,12,2024-08-14,.0,23377,244000000,491,9, Z,SPK,NS,2024-08-14-16.30.33.032000,S,5
183174,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50571,12000000,440,0,2Z,TMP,HP,2024-08-14-16.30.33.033000,S,1
183175,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50571,12000000,440,0,2Z,TMP,HP,2024-08-14-16.30.33.033000,S,2
183176,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41438,174189000,150,0,2Z,SPK,DR,2024-08-14-16.30.33.033000,S,1
183177,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41438,174189000,150,0,2Z,SPK,DR,2024-08-14-16.30.33.033000,S,2
183178,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41438,174189000,150,0,2Z,SPK,DR,2024-08-14-16.30.33.033000,S,3
183179,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41438,174189000,150,0,2X,SPK,DR,2024-08-14-16.30.33.033000,S,4
183180,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41438,174189000,150,0,2X,SPK,DR,2024-08-14-16.30.33.033000,S,5
183181,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41495,87000000,508,0,2Z, SB,NL,2024-08-14-16.30.33.033000,R,1
183182,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41495,87000000,508,0,2Z, SB,NL,2024-08-14-16.30.33.033000,R,2
183183,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41495,87000000,508,0,2Z, SB,NL,2024-08-14-16.30.33.034000,R,3
183184,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,41495,87000000,508,0,2Z, SB,NL,2024-08-14-16.30.33.034000,R,4
183185,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,27434,214252000,190,3, Z,SPK,VZ,2024-08-14-16.30.33.034000,S,1
183186,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,277,SPARKLE/SV28-10,79,ER,RAYMOND METTL,11,2024-08-14,.0,27434,214252000,190,3, Z,SPK,VZ,2024-08-14-16.30.33.034000,S,2
